Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU08,OUT049,1585.1416921005462
NCW30,OUT045,4145.004573615019
NCM18,OUT013,1054.4887407811123
FDS22,OUT035,843.3203072783081
NCH18,OUT017,3951.818487028064
FDC23,OUT013,2910.0283143248944
FDY46,OUT013,3094.2797809169215
NCU06,OUT046,3751.948806746379
FDX57,OUT045,1567.2291118583594
FDX36,OUT027,5907.454117178517
FDL16,OUT045,769.5359752549673
FDT16,OUT010,730.8010980072165
FDN16,OUT018,1403.7129588993232
FDC03,OUT046,3228.3666745805212
DRF60,OUT013,4138.823644628469
FDS27,OUT027,5008.957646086659
FDP33,OUT010,627.8531365897779
FDJ36,OUT018,1398.825172610235
NCR42,OUT013,746.7518837763405
FDV14,OUT017,1360.6983269369027
NCP42,OUT035,3295.7935709666335
FDB50,OUT027,2048.8330880354943
NCC30,OUT027,4723.777929432491
FDA23,OUT018,1398.535501319795
FDW16,OUT017,1490.1883980400453
FDQ52,OUT010,684.8110300697015
FDB58,OUT049,2352.19103827699
NCP29,OUT049,996.3623581427539
NCM05,OUT045,4067.207715194847
FDO25,OUT013,3471.2389535607044
NCM54,OUT046,2067.1967252056734
NCL54,OUT046,2960.746528381831
FDL39,OUT010,493.0321984027539
FDF53,OUT018,2728.2946164868645
NCQ42,OUT035,2105.392575322774
FDF58,OUT013,1011.7623652920217
FDZ04,OUT035,1061.023016820328
FDE26,OUT019,324.6740052531004
FDS60,OUT017,2759.175304282854
FDV58,OUT017,3253.6088429749743
FDM04,OUT045,813.9671752296372
FDE08,OUT035,2477.90460278433
NCB43,OUT049,3086.1024892402197
FDU11,OUT010,318.81479220957294
FDF22,OUT019,550.2099470259527
FDE24,OUT013,2119.2862931900154
DRJ49,OUT046,2143.9740263170556
NCQ53,OUT035,3935.60714318147
NCL41,OUT013,675.8800716411736
FDR22,OUT013,1843.7210701301685
FDH04,OUT035,1533.5610198457848
DRH15,OUT045,782.9928885950037
FDY40,OUT049,817.5970563960998
NCI17,OUT035,1590.1694148087945
NCC18,OUT013,2969.2322626211935
FDY28,OUT027,5471.278955763331
FDB45,OUT027,2771.9562418564165
NCL30,OUT018,1878.3160934911145
FDM10,OUT017,3533.915193343407
FDH22,OUT027,3385.3600991076937
NCZ53,OUT017,3191.768292695366
NCI18,OUT013,3722.599661087985
FDH14,OUT027,3581.7414203231065
FDR36,OUT027,1294.6911775750693
FDW01,OUT045,2480.4634810077446
FDK02,OUT027,3074.670681889712
FDJ02,OUT018,2215.697093455634
FDU55,OUT013,4312.507608837992
NCV18,OUT027,2477.1660430245834
FDH14,OUT018,1877.5506317674503
FDZ37,OUT045,1437.3458896697325
FDX49,OUT049,3888.3519832473
NCD43,OUT046,1669.528459783289
FDZ07,OUT013,994.3475279749812
FDK43,OUT035,2112.998527008886
FDR32,OUT018,3474.1777478002878
FDT39,OUT013,2548.9686864927944
NCV54,OUT017,1892.2002805028176
FDF38,OUT018,656.6470662880652
FDV60,OUT046,3464.636392171291
FDH44,OUT027,3753.4951932827516
FDS21,OUT046,1030.9661688699425
NCL41,OUT045,702.1480428165951
FDM46,OUT017,1457.8385610328537
FDU27,OUT045,802.5525381892669
NCJ54,OUT017,3847.368435889012
DRG51,OUT018,2479.185282793275
NCA29,OUT019,456.14052894159363
FDR47,OUT045,3138.3599201827665
NCL19,OUT027,3537.471943234972
DRG01,OUT049,1195.2689856761976
FDG10,OUT046,958.2874621305625
NCV05,OUT049,2568.989415820026
NCH18,OUT019,537.7973432266806
FDV14,OUT018,1149.1414858715525
DRJ23,OUT035,3165.403714259558
DRJ11,OUT046,3064.287807562391
FDZ03,OUT017,3116.037399521295
FDI27,OUT010,53.91882162831507
FDJ14,OUT018,1053.2536523689173
FDU32,OUT017,1935.6824253865536
FDD47,OUT027,4708.863575038779
DRF36,OUT035,3255.9502874409072
FDM21,OUT046,3956.813718339902
FDV10,OUT018,590.4791296135215
FDH60,OUT018,2934.7773663093394
FDX47,OUT010,397.8603767778584
FDT19,OUT019,477.11480246693645
FDO11,OUT045,3947.7489758769725
FDH24,OUT027,4064.524683682751
FDL02,OUT018,1443.9885505186444
FDB02,OUT049,2972.451900903728
FDA43,OUT046,3192.2658014429476
FDG52,OUT045,752.2492511972082
DRC12,OUT013,3166.795511647232
FDY37,OUT018,2042.8213694777944
NCU18,OUT045,2091.4090118810263
FDU09,OUT035,1032.2987938445922
DRJ25,OUT027,1391.9225729256761
DRE12,OUT018,1557.0483417309476
DRL47,OUT017,2048.094442433156
DRK01,OUT046,1507.1478836631836
FDC22,OUT019,506.63150817128644
FDG44,OUT013,858.7977460868922
FDW04,OUT035,2150.8077236766526
FDK09,OUT049,3836.8401132419813
NCN43,OUT035,2145.3407685490565
FDG04,OUT049,3165.763847038261
FDH32,OUT010,244.33957340438474
DRI47,OUT017,2516.2013899997387
DRE15,OUT013,1212.9717821776812
FDY11,OUT035,1103.1462314324776
FDO60,OUT049,729.4935074682405
FDQ20,OUT018,577.3247682532633
FDO57,OUT027,4259.835617457873
FDT14,OUT019,336.86715946404615
FDA57,OUT049,799.356150419891
DRN35,OUT017,664.4352677999939
FDJ03,OUT046,814.8912981292669
FDX28,OUT017,1641.9180389250255
DRE25,OUT045,1445.4679656889605
FDR09,OUT046,3978.662802874857
FDB23,OUT035,3824.422537380959
FDO08,OUT045,2678.2695716510902
FDQ23,OUT049,1706.0195515832672
FDW04,OUT013,2151.7850261432127
DRK13,OUT010,569.2407274547625
NCL17,OUT027,3515.9584711483694
FDY21,OUT035,3242.420598501234
FDJ38,OUT027,5099.609967808783
FDA37,OUT019,318.6303249611142
FDV43,OUT013,713.577695509752
FDL36,OUT046,1423.4061613277115
FDD53,OUT045,741.8848169457071
FDZ19,OUT010,461.55062901980773
FDV21,OUT045,2067.18986662578
NCL54,OUT018,2748.693789019502
DRI47,OUT027,3778.0841198670773
DRG03,OUT049,2542.9177635696396
FDG21,OUT013,2531.678289427926
FDW03,OUT018,1511.3135340110275
NCI55,OUT046,2068.000261919924
DRC36,OUT019,467.9955837425912
FDH22,OUT017,2130.9045017113117
FDV20,OUT045,2050.965270967544
NCU41,OUT027,5245.5279670298805
FDN46,OUT027,2744.0676303186015
FDK50,OUT045,2729.7890353290236
NCA05,OUT027,3877.2293110770424
DRH01,OUT018,2707.352210296187
FDT08,OUT018,2255.08746435636
FDM08,OUT018,3358.8171047075693
FDZ07,OUT035,1033.4070696568845
FDS22,OUT017,872.0572348102594
FDV35,OUT027,4175.283250551374
FDI28,OUT010,202.15447945475512
FDW58,OUT027,2827.7118455748273
FDT52,OUT045,4106.724654612168
FDY34,OUT046,2747.6520885774657
FDR10,OUT046,2686.1361953644814
FDK57,OUT017,1970.4447212727391
FDR02,OUT027,2836.681958343115
FDX49,OUT046,3881.1506121669795
FDQ20,OUT046,700.8724155150323
DRK23,OUT045,3790.1033845458232
NCW06,OUT046,3139.5081098828214
FDR31,OUT017,2482.934301678614
NCE43,OUT013,2903.5716387893735
DRO59,OUT027,1946.3361596117766
FDN09,OUT049,4096.8592075905635
FDR11,OUT046,2706.8264330608636
FDO57,OUT013,2637.3976670792135
NCX18,OUT017,3345.930789885028
FDB05,OUT018,3689.004568188864
FDQ08,OUT018,880.20989963638
NCG43,OUT035,1447.4593311331696
FDJ56,OUT013,1628.4740385537389
FDA13,OUT010,11.24339668831044
FDO56,OUT017,1850.2437956176414
FDB37,OUT018,3799.4489200008265
FDZ02,OUT018,1359.2214013278494
FDQ24,OUT046,4069.485706095391
FDM16,OUT013,1195.8795692410454
FDU35,OUT049,1567.1065173109923
FDT35,OUT035,2914.5462149997147
NCX30,OUT049,4063.8090436405478
FDG04,OUT017,3174.4760919067785
FDI12,OUT035,1374.0885484892306
FDE35,OUT035,1043.300196011954
NCP14,OUT027,2847.9542918415104
NCY53,OUT045,1735.3330384551125
FDP49,OUT017,961.3661046555351
FDQ04,OUT017,775.5357168148739
FDM39,OUT035,3013.627766481107
FDO58,OUT019,420.03313732234824
FDC56,OUT017,1967.5474970368766
NCQ54,OUT046,2847.4208852642428
FDV10,OUT027,1249.421126614484
NCK17,OUT046,698.7478474793004
NCF55,OUT027,1209.8885588755656
FDV33,OUT013,4375.868781855193
NCH29,OUT019,252.12149820273203
FDA37,OUT027,3453.6237563306086
FDH46,OUT018,1410.4745648244957
FDS25,OUT035,1863.6653917797628
FDH04,OUT027,2452.8762440689557
FDX52,OUT046,3234.649850300564
NCD42,OUT017,714.1062203862502
FDW47,OUT017,2076.9712609420294
FDL25,OUT027,2518.6197111722418
NCJ06,OUT010,254.26109060732733
FDY09,OUT013,2916.4826001571055
FDS40,OUT046,712.9836515505406
FDH41,OUT017,3537.5467365545373
FDG38,OUT035,1393.8228025765197
FDU03,OUT027,4806.605928058607
FDV20,OUT046,2103.01298764512
DRB13,OUT045,3175.0975712133954
NCQ30,OUT013,1895.5998490045588
NCH06,OUT013,4141.732977426558
FDU50,OUT018,1576.4700112483233
NCO42,OUT019,338.1059563709623
FDW09,OUT018,1090.6142447510183
FDH04,OUT013,1513.424662712446
FDC21,OUT045,1733.2573951770241
FDL21,OUT049,758.3057608692159
FDM46,OUT010,219.95111591302884
FDT22,OUT019,144.12052683246293
FDB28,OUT035,3423.1762027381956
FDI12,OUT018,1202.781208741486
FDA28,OUT045,2070.180295855994
FDF59,OUT013,2087.8697636067154
FDM45,OUT027,3321.6653607518992
FDQ56,OUT017,1355.7083330947107
FDR46,OUT049,2521.7783559875484
FDT01,OUT013,3490.3331773981604
FDD16,OUT027,1936.610612303063
NCU30,OUT010,445.98892329901673
FDM40,OUT010,385.87423909387167
FDI56,OUT035,1506.1627092736353
NCS30,OUT013,2071.64433169608
FDU08,OUT017,1588.1537890169889
FDX51,OUT027,5198.649624813815
FDA43,OUT045,3288.539354138915
FDX59,OUT010,35.78077245885697
FDC37,OUT018,1505.0123344479368
FDP58,OUT013,3565.403007581281
NCY42,OUT035,2313.9214196199778
FDF21,OUT018,2861.2392422839366
FDU10,OUT027,1190.775254278567
DRL47,OUT018,1809.409265260814
FDA58,OUT018,3531.0184540999826
FDJ22,OUT049,3248.983251001555
FDK50,OUT046,2735.2757171046296
FDO38,OUT035,1231.592164421226
DRF60,OUT035,4225.675460678747
NCZ42,OUT019,563.5746638584935
FDD35,OUT049,1960.9473657894996
FDL25,OUT045,1438.7906403445484
FDJ16,OUT013,953.8995120335164
DRK59,OUT049,3755.426354154886
FDI50,OUT046,3883.0805653560383
NCB19,OUT045,1333.3859695306674
DRI37,OUT035,933.0428549149781
FDA14,OUT027,3853.421164816993
FDC08,OUT018,3447.1969964479304
FDS45,OUT046,1706.3977117362615
FDI21,OUT049,1029.7751268539719
DRJ47,OUT035,2967.1747338991445
DRE37,OUT027,4930.265640085954
FDT55,OUT018,2319.592048586455
NCG42,OUT027,3325.7487369247874
FDA31,OUT049,2946.5843248205692
NCW42,OUT046,3542.1405649999897
FDF50,OUT017,3238.1882032420403
FDK56,OUT049,3102.0346444039624
FDX10,OUT035,718.5232081223328
NCK07,OUT027,4280.795041537307
FDZ49,OUT017,3656.004762260546
FDR33,OUT013,1784.707394729876
FDO44,OUT018,1545.858512544826
FDA20,OUT046,3076.9254834546336
NCL30,OUT045,2094.4045451112106
FDI05,OUT019,209.74472398501803
FDQ12,OUT018,3531.0279835490555
FDH47,OUT017,1619.0291453552934
FDH34,OUT018,2817.758242463678
FDF29,OUT046,2151.0397085205454
FDG40,OUT018,570.7224140436279
NCE18,OUT017,4092.80744552971
FDP21,OUT010,495.6735895640443
FDY50,OUT013,1407.645966246478
FDB36,OUT049,2121.841367646841
NCZ29,OUT049,2081.2793764225535
FDU20,OUT018,1650.459894763656
FDO56,OUT013,1859.0988722173624
FDW31,OUT049,3484.910446108306
DRH59,OUT013,1166.565035690001
NCB30,OUT017,3400.1335264231843
FDK43,OUT027,3336.696612389568
FDW43,OUT045,3735.354262837601
NCL19,OUT017,2178.1841438865035
FDJ27,OUT046,1635.85650763487
FDC45,OUT046,2893.6078482406924
FDY40,OUT035,820.5480199062874
NCM41,OUT035,1482.8133432260474
NCK18,OUT019,437.0652094599923
FDP37,OUT049,2161.516600222632
FDA27,OUT027,6421.367710533045
NCX30,OUT035,4132.341614032017
FDR09,OUT017,4020.348360675999
FDG08,OUT027,4812.7020996089595
NCU30,OUT013,2774.369633706946
FDB16,OUT017,1388.7324247310798
FDM16,OUT017,1192.9031395866655
FDC48,OUT013,1296.9907369595526
NCF18,OUT046,3092.070086918724
FDU46,OUT018,1186.7099523175677
FDH41,OUT018,3211.929669587692
NCN42,OUT010,382.7875087485145
FDU49,OUT046,1445.4156906726043
FDB20,OUT027,2072.8370043666164
FDG50,OUT019,254.47883787951446
FDW20,OUT045,2000.1454383795224
NCO55,OUT049,1786.3266645093686
FDX48,OUT046,2560.470297344542
FDU48,OUT046,2133.2590790048157
FDR48,OUT019,381.06588407672757
FDK27,OUT013,2077.460919935248
FDT35,OUT013,2802.958809525815
FDN12,OUT049,1775.1595230875832
NCE31,OUT019,27.88524948067152
FDL21,OUT017,737.868822502033
FDV56,OUT017,1841.5107057463897
FDR16,OUT017,3608.65152847284
NCP41,OUT049,1813.8874975382878
FDJ27,OUT013,1612.35282734448
FDA07,OUT017,2117.387338089422
FDK55,OUT049,1432.3067708459148
FDM33,OUT049,3640.4001713935477
FDY46,OUT046,3078.726937511213
FDD36,OUT046,1884.7079771393992
FDB12,OUT027,2814.2118517344793
FDF28,OUT019,311.1184723876511
NCE07,OUT019,335.07586064511975
FDW50,OUT027,4185.99567312769
NCW18,OUT017,3841.167569757421
NCJ17,OUT019,205.99833438853375
DRZ24,OUT010,294.5524048100931
FDS07,OUT035,1917.104692200322
NCW05,OUT010,284.23480710483045
FDZ22,OUT018,1129.321821437667
FDK02,OUT046,1883.7827783996838
FDZ45,OUT027,5293.193150013527
FDL25,OUT046,1447.8758700008825
FDS08,OUT045,2882.106694404246
NCZ42,OUT027,6224.317814791022
FDX57,OUT035,1597.0414044370364
FDF21,OUT046,3146.182986905204
FDJ56,OUT018,1342.9260907383787
FDX10,OUT013,677.0649817252715
DRG48,OUT035,2453.2781314152667
DRN37,OUT046,2812.2559105878754
NCY41,OUT018,548.7366648388156
FDN28,OUT045,1687.567672408957
FDE34,OUT045,3082.9340428485043
FDR10,OUT045,2674.2401184656087
FDC32,OUT017,1482.1449789006592
DRG13,OUT046,2680.916025642265
FDP59,OUT049,1593.253185445712
NCT53,OUT010,451.4495834620052
FDL57,OUT027,6309.576146232708
FDN32,OUT010,536.0802062440428
FDK09,OUT018,3405.9970028452153
FDA52,OUT010,479.05621732914824
FDC57,OUT049,3190.851234222862
FDI09,OUT035,3997.498758346855
NCB07,OUT046,3341.7033105362616
FDP26,OUT035,1684.846466794853
FDP40,OUT027,2870.4343999446346
FDL15,OUT013,2516.5992644963717
FDV07,OUT046,1825.485509346808
FDS03,OUT017,1128.4344410104513
FDE50,OUT049,3170.7197129659935
FDQ15,OUT017,1190.5236577386654
FDQ33,OUT010,386.8403030147301
FDT22,OUT013,907.2852206086632
DRO35,OUT035,1923.634504119684
FDJ41,OUT049,4186.641777229376
FDQ27,OUT035,1727.6998562469323
FDC26,OUT017,1780.985899032691
NCF43,OUT027,3656.466017947125
NCR50,OUT035,2663.507628894776
FDE39,OUT018,1740.053058811076
FDN49,OUT027,1401.9594661056249
DRG11,OUT035,1732.410504299364
NCA18,OUT049,1935.6826321877902
FDM36,OUT018,2668.871446183247
FDW32,OUT017,1346.8635786817854
NCQ18,OUT010,256.6016914974532
FDX14,OUT027,1978.9932847370762
FDD46,OUT017,2498.167087848322
FDI34,OUT019,631.8793816528889
NCJ17,OUT035,1333.7271459634053
FDB52,OUT035,4220.328331712684
FDV55,OUT018,2056.0306564298817
FDC57,OUT046,3150.4087872559935
FDB29,OUT046,1886.6762611170468
NCO43,OUT035,1673.5099547122495
FDG44,OUT045,867.3843278458432
FDJ34,OUT045,2081.3364363318387
FDH40,OUT049,1253.2239956499693
NCD07,OUT027,2920.379009523838
FDB41,OUT017,762.8160233305346
FDH47,OUT018,1331.7018027253512
DRK37,OUT035,3201.945019242874
FDM25,OUT019,506.3884416268363
NCX06,OUT045,3082.6460271866817
NCS05,OUT017,2141.0074837602383
FDS39,OUT045,2238.064318247105
FDC47,OUT027,5966.6052079616475
FDG20,OUT013,2927.5814064798496
DRL23,OUT017,1726.8934039291582
FDY33,OUT013,2668.502228366896
NCH18,OUT045,3877.8073439086565
FDX47,OUT035,2573.707062389816
NCB06,OUT045,2570.520657897288
FDP36,OUT049,896.2200660792628
FDW44,OUT018,2691.088992808552
NCU41,OUT018,2944.8873552297778
NCS17,OUT046,1520.0006871125718
FDD46,OUT035,2528.010958227377
FDE45,OUT017,2941.1053922131064
FDI09,OUT017,3734.602643633422
NCJ54,OUT010,558.5496445921449
NCA29,OUT018,2681.975907175277
NCN41,OUT027,3278.0984531361028
FDY34,OUT035,2804.2637121408566
NCG55,OUT035,1932.161659458644
DRM49,OUT046,800.3059734455305
NCB42,OUT049,1889.3734271702294
FDE58,OUT045,1937.6436868271599
DRJ25,OUT013,797.7058207249556
FDS47,OUT010,228.66137033539576
FDY21,OUT049,3424.0631563241054
NCI54,OUT013,1801.532013621454
FDO24,OUT017,2564.8780745128315
FDY43,OUT035,2917.6401217131634
FDF35,OUT018,1454.0766234969765
NCP29,OUT019,136.78439659464448
FDN28,OUT027,2661.092061397306
FDJ50,OUT018,723.5639667309897
FDQ14,OUT027,3939.6465875981976
FDC37,OUT035,1829.3810874192975
FDN08,OUT046,1893.3409417451116
FDD04,OUT035,2242.8544776288227
FDW34,OUT018,3599.1886011993024
FDP04,OUT017,1132.9692685487732
NCG07,OUT017,3087.410298612425
NCN14,OUT018,2828.914917594195
FDJ16,OUT045,955.3366418373628
NCM42,OUT045,1752.0711557540517
NCF19,OUT046,778.111248990125
FDY21,OUT018,3052.5807699856027
FDY19,OUT035,1930.7547213209941
FDV09,OUT045,2524.4916286548573
FDA28,OUT013,2131.28356217451
FDC38,OUT018,1911.053062746672
FDL28,OUT045,3956.4695281204595
NCH43,OUT049,3557.6392159566185
NCN53,OUT045,692.6683024227852
NCW05,OUT017,1744.1482981202114
NCO30,OUT018,2806.267671944781
FDT04,OUT019,37.327788433512524
FDB27,OUT018,2954.8726365425355
NCK07,OUT013,2812.4536063385012
NCA53,OUT013,791.148371255751
FDB33,OUT018,2458.680077815614
FDU37,OUT017,1226.1392262864613
FDR13,OUT035,1924.4468518532665
FDE45,OUT049,2955.129590556515
FDV37,OUT017,3207.1350228339334
FDX44,OUT019,232.94317804305365
NCL06,OUT017,4046.4600867854697
FDJ28,OUT045,3210.3882408197956
FDX55,OUT049,3573.6769568400478
NCK17,OUT018,557.3229652777818
FDH52,OUT035,1014.4030518182492
FDN13,OUT027,2700.0885338595044
FDK44,OUT018,2647.468533556552
FDU16,OUT046,1309.7556726737187
FDZ07,OUT017,952.2053069839064
NCN06,OUT027,4289.541930063863
FDH02,OUT010,233.8819804565253
NCW18,OUT045,3820.7378071338208
FDH57,OUT013,2125.0956647724092
FDV35,OUT045,2543.0628047924683
NCU29,OUT013,2421.9964299221447
NCP02,OUT046,942.1948681899585
FDN44,OUT013,2750.847286380629
FDX03,OUT018,592.7963274133633
FDR11,OUT010,434.0878365616852
FDA36,OUT046,3100.9525942558294
FDP58,OUT027,5687.605487255643
FDH31,OUT045,1552.266571620779
FDH34,OUT035,3109.7997255375035
FDS13,OUT035,4100.683873043489
FDT01,OUT018,3265.2440747040027
FDY09,OUT049,2957.7313595960686
FDV33,OUT027,6331.663538822737
NCW29,OUT010,316.20951438143857
NCN17,OUT045,1591.563065236765
FDX01,OUT046,1890.5528868909457
FDL03,OUT049,3249.086816501561
DRL59,OUT049,911.9819169889186
DRM11,OUT027,5743.7981368847495
FDA43,OUT049,3347.1913623112287
FDZ56,OUT010,462.2962583432204
FDI44,OUT018,976.5204007744173
FDB50,OUT013,1203.5724113283354
FDU15,OUT019,42.07267321399377
NCJ19,OUT019,188.9850892783245
FDD48,OUT013,1918.801290646968
NCW42,OUT035,3621.9673506888344
FDL24,OUT017,3041.830055714003
NCB30,OUT013,3400.1925716655305
FDK25,OUT013,2946.2146028186344
FDW28,OUT049,3226.316126612413
FDD47,OUT017,2990.8489077492027
FDK16,OUT019,235.45136851595885
FDW37,OUT046,1463.2029346911645
FDA48,OUT035,3706.0275819465687
FDA14,OUT017,2436.0520380354424
FDV15,OUT013,1628.6596226058255
FDN22,OUT049,4074.62593645388
NCD55,OUT045,706.2460745451754
FDY43,OUT013,2854.454425741029
NCU05,OUT017,1237.3632702518555
FDF10,OUT035,2502.5073951926997
FDR39,OUT018,2837.216242310692
FDG40,OUT013,703.6817124775987
FDZ28,OUT019,301.21328070650316
FDE02,OUT045,1474.8328032302777
FDU60,OUT049,2873.765753001145
FDM21,OUT013,4120.342557689257
FDV52,OUT019,286.18390701143903
NCW06,OUT013,3169.947044630245
FDX36,OUT035,3922.9968049613335
FDT35,OUT027,4706.514725087064
NCL19,OUT010,379.6438543259178
NCD31,OUT046,2695.317198871091
FDE53,OUT019,270.02689291336424
FDW58,OUT019,311.1756203623645
DRF48,OUT046,3162.710914245271
FDW57,OUT035,2992.4205942362246
DRH13,OUT017,1725.3542997780835
FDT33,OUT013,2893.5114161863903
DRK47,OUT027,5914.829042527593
FDY22,OUT010,336.3507986954828
FDC35,OUT019,544.4779199820036
FDO03,OUT013,3965.8624687869233
FDF24,OUT045,1289.5883658139292
FDF56,OUT018,2738.0460895377705
FDD28,OUT013,967.4302484136936
FDG53,OUT027,3526.6710541757184
FDO27,OUT019,268.01270948619594
NCF54,OUT018,2663.2053030358584
FDC20,OUT027,1585.3016857350283
FDU10,OUT046,719.2734951617267
DRA24,OUT018,2416.0923346552004
FDA02,OUT010,366.31236701408943
FDG10,OUT017,978.068021426154
FDW39,OUT010,492.7983829397306
FDP04,OUT019,160.8924462058926
NCM55,OUT013,3106.8230909136537
FDG47,OUT045,3902.853783360154
NCU41,OUT017,3194.960395046386
NCK31,OUT017,843.3060552419677
FDZ46,OUT045,1806.9602004564435
FDU13,OUT027,3925.3994427490343
NCF19,OUT045,790.3168432793173
NCJ43,OUT013,2933.334090530041
NCJ05,OUT045,2484.797893381864
FDS04,OUT027,3395.4783775667447
FDX28,OUT010,275.1978707708922
FDB41,OUT027,1343.7598948137224
FDG53,OUT046,2194.624783834726
FDL15,OUT010,399.01817995003125
FDQ08,OUT049,1080.7397770585462
DRN36,OUT013,1564.6819307906235
FDI46,OUT013,4173.1135325056875
FDG16,OUT027,5570.261226870095
FDV32,OUT013,982.2243414516688
FDF44,OUT010,351.7177222570658
FDK04,OUT018,739.866712128148
NCA41,OUT013,3249.038363522529
FDD51,OUT017,719.9892637812827
NCZ53,OUT045,3104.375530289487
FDP01,OUT027,4094.258439881572
FDY25,OUT049,3070.5519357036997
FDB17,OUT018,2775.8901131605166
NCV54,OUT018,1605.7350788611839
FDJ32,OUT017,1003.3379111976931
FDA37,OUT049,2153.9000592150055
FDG35,OUT035,2958.841295908908
NCM05,OUT018,3648.887674056817
FDG45,OUT046,3526.7469160855244
FDH28,OUT013,697.5222715098741
NCE18,OUT049,4121.510390507367
FDH38,OUT045,1928.1292235555284
FDR56,OUT013,3420.298557727373
FDH17,OUT027,2577.1783092815244
FDD39,OUT049,3608.4052913220676
FDB41,OUT049,803.2608644274917
NCR53,OUT046,3694.2318381642353
FDX46,OUT017,982.4132256871285
FDV28,OUT049,718.4170419912755
FDA08,OUT018,2436.590936947591
FDH45,OUT017,742.3628451864572
NCS38,OUT010,284.0667335911817
FDD40,OUT010,568.0807734282012
DRM59,OUT035,2606.0702995105303
NCJ43,OUT018,2670.704017459697
NCN29,OUT013,807.2773399461196
NCC19,OUT045,3155.0174371298917
FDR56,OUT035,3422.5162956195772
FDZ43,OUT049,4122.130345534025
FDJ32,OUT010,131.44878541570188
DRH03,OUT017,1415.3280149826796
NCZ54,OUT035,2762.491407754569
FDE26,OUT017,2439.783246251646
FDS03,OUT045,1030.0420215623785
DRZ24,OUT019,315.4004329245645
FDO48,OUT027,5774.612330486019
FDW39,OUT049,2948.396932448033
NCK05,OUT049,986.7135761815393
NCK30,OUT017,4072.0798353878236
FDT27,OUT018,3444.0248268919186
FDS08,OUT019,440.5353572529666
NCJ19,OUT049,906.6228611948832
FDC58,OUT045,816.8327869238592
DRE37,OUT013,3127.638237493332
FDW02,OUT035,2176.354547433507
FDJ02,OUT010,376.67654936625127
FDX09,OUT045,2899.7514950178233
FDT31,OUT010,520.4901338367501
FDI24,OUT049,2997.049860013352
FDY09,OUT045,2909.0187487616977
FDV28,OUT045,718.4944850909098
DRM47,OUT049,3213.3009888481947
FDT52,OUT019,668.6915630237213
FDI48,OUT018,693.8992390772491
FDY55,OUT017,4068.3710673913447
FDU48,OUT013,2128.306240791322
FDN25,OUT045,924.6596347695172
FDP20,OUT049,2056.2880154825875
FDJ15,OUT013,3242.7929966392367
FDD04,OUT018,1878.5481372012434
FDY58,OUT045,3862.336216515796
FDR37,OUT018,2913.890082080559
FDF44,OUT013,2190.055450762057
FDD32,OUT045,1380.8079043141577
FDR57,OUT017,2632.593837763443
DRG39,OUT027,1491.9881532161517
FDX15,OUT017,2603.670642769199
DRN37,OUT045,2652.5539047029565
FDW40,OUT027,3448.2046269208477
FDB32,OUT049,1505.980042720897
FDM40,OUT018,1998.733133067109
FDE39,OUT027,3412.4374205637573
DRH49,OUT017,1284.4863813751617
FDT46,OUT049,825.6313118531882
NCF06,OUT035,4052.048431009315
FDP07,OUT017,3203.231261488495
FDC04,OUT013,4178.429173892309
FDZ32,OUT017,1662.224461047504
FDD50,OUT045,2888.8157333367626
FDU56,OUT017,3105.856881471387
FDV34,OUT017,1162.690089979941
NCY41,OUT013,677.050675634679
NCK18,OUT046,2695.616231790828
DRH25,OUT049,829.0516697616683
FDT57,OUT046,3942.937996606265
FDV56,OUT018,1475.8390301916902
FDV12,OUT045,1561.8538267287527
FDN52,OUT017,1457.410087445107
FDX38,OUT035,799.8728278031879
FDE47,OUT018,1831.555859180932
NCO07,OUT013,3499.945701028995
FDV09,OUT027,4126.508074052687
FDZ23,OUT019,507.54509511956485
DRH51,OUT018,1176.1896787564676
NCY54,OUT045,2931.4215431531657
DRG49,OUT013,4156.484376278586
NCC19,OUT049,3231.3148181917427
NCV53,OUT045,4077.3546258315164
FDZ47,OUT019,283.7200286048967
NCO26,OUT018,1628.7695996369234
NCP02,OUT045,1029.1726567390012
NCW30,OUT018,3761.8365524975343
NCN55,OUT046,4122.400500952741
FDB20,OUT010,180.4838862488175
DRL11,OUT013,2588.667157606261
DRD60,OUT045,3106.783883039608
FDW14,OUT010,277.9540949953853
FDL27,OUT010,201.84208321991036
FDU09,OUT018,783.9214499118063
DRH36,OUT027,1970.8554448552097
FDP34,OUT027,4097.455043019312
FDE04,OUT017,3000.133603532803
FDZ57,OUT027,3293.372193914841
FDF02,OUT010,286.7290872828953
FDG28,OUT045,4157.822050065784
NCI31,OUT046,733.2516303356788
FDT43,OUT013,805.2927028970043
FDU20,OUT046,2071.6614850661426
FDD53,OUT013,783.2856155493675
FDW15,OUT045,2481.3020335020974
NCT53,OUT045,2665.6981477064846
NCG55,OUT027,3013.821006039428
FDD48,OUT035,1908.9067875553542
FDG47,OUT049,4037.0527921327744
FDI21,OUT017,1009.9728564098805
FDT27,OUT017,3875.6396611082814
DRO35,OUT013,1903.7278802065143
FDD33,OUT017,3983.0728392175965
FDC04,OUT035,4212.898379482288
FDY34,OUT013,2755.900997563172
DRJ49,OUT049,2118.81573075859
FDE05,OUT049,2293.3380733228714
FDU31,OUT017,3635.28169764618
NCN19,OUT027,4848.550110138562
FDK56,OUT027,5024.036962567046
